ag_firstname,ag_lastname,ag_fullname,ag_id,release_date,title,summary,source_url,file_name,year,ag_ident,doc_type,unique_id
John,Hill,John Hill,941,1/1/74,ORD-048,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1974/pdf/ord19740048.pdf,ord19740048.pdf,1974,45hill,ORD,516
John,Hill,John Hill,941,1/1/74,ORD-049,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1974/pdf/ord19740049.pdf,ord19740049.pdf,1974,45hill,ORD,517
John,Hill,John Hill,941,1/1/74,ORD-050,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1974/pdf/ord19740050.pdf,ord19740050.pdf,1974,45hill,ORD,518
John,Hill,John Hill,941,1/1/74,ORD-051,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1974/pdf/ord19740051.pdf,ord19740051.pdf,1974,45hill,ORD,519
John,Hill,John Hill,941,1/1/74,ORD-052,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1974/pdf/ord19740052.pdf,ord19740052.pdf,1974,45hill,ORD,520
John,Hill,John Hill,941,1/1/74,ORD-053,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1974/pdf/ord19740053.pdf,ord19740053.pdf,1974,45hill,ORD,521
John,Hill,John Hill,941,1/1/74,ORD-054,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1974/pdf/ord19740054.pdf,ord19740054.pdf,1974,45hill,ORD,522
John,Hill,John Hill,941,1/1/74,ORD-055,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1974/pdf/ord19740055.pdf,ord19740055.pdf,1974,45hill,ORD,523
John,Hill,John Hill,941,1/1/74,ORD-056,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1974/pdf/ord19740056.pdf,ord19740056.pdf,1974,45hill,ORD,524
John,Hill,John Hill,941,1/1/74,ORD-057,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1974/pdf/ord19740057.pdf,ord19740057.pdf,1974,45hill,ORD,525
John,Hill,John Hill,941,1/1/74,ORD-058,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1974/pdf/ord19740058.pdf,ord19740058.pdf,1974,45hill,ORD,526
John,Hill,John Hill,941,1/1/74,ORD-059,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1974/pdf/ord19740059.pdf,ord19740059.pdf,1974,45hill,ORD,527
John,Hill,John Hill,941,1/1/74,ORD-060,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1974/pdf/ord19740060.pdf,ord19740060.pdf,1974,45hill,ORD,528
John,Hill,John Hill,941,1/1/74,ORD-061,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1974/pdf/ord19740061.pdf,ord19740061.pdf,1974,45hill,ORD,529
John,Hill,John Hill,941,1/1/74,ORD-062,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1974/pdf/ord19740062.pdf,ord19740062.pdf,1974,45hill,ORD,530
John,Hill,John Hill,941,1/1/74,ORD-063,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1974/pdf/ord19740063.pdf,ord19740063.pdf,1974,45hill,ORD,531
John,Hill,John Hill,941,1/1/75,ORD-064,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1975/pdf/ord19750064.pdf,ord19750064.pdf,1975,45hill,ORD,532
John,Hill,John Hill,941,1/1/75,ORD-065,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1975/pdf/ord19750065.pdf,ord19750065.pdf,1975,45hill,ORD,533
John,Hill,John Hill,941,1/1/75,ORD-066,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1975/pdf/ord19750066.pdf,ord19750066.pdf,1975,45hill,ORD,534
John,Hill,John Hill,941,1/1/75,ORD-067,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1975/pdf/ord19750067.pdf,ord19750067.pdf,1975,45hill,ORD,535
John,Hill,John Hill,941,1/1/75,ORD-068,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1975/pdf/ord19750068.pdf,ord19750068.pdf,1975,45hill,ORD,536
John,Hill,John Hill,941,1/1/75,ORD-069,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1975/pdf/ord19750069.pdf,ord19750069.pdf,1975,45hill,ORD,537
John,Hill,John Hill,941,1/1/75,ORD-070,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1975/pdf/ord19750070.pdf,ord19750070.pdf,1975,45hill,ORD,538
John,Hill,John Hill,941,1/1/75,ORD-071,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1975/pdf/ord19750071.pdf,ord19750071.pdf,1975,45hill,ORD,539
John,Hill,John Hill,941,1/1/75,ORD-072,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1975/pdf/ord19750072.pdf,ord19750072.pdf,1975,45hill,ORD,540
John,Hill,John Hill,941,1/1/75,ORD-073,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1975/pdf/ord19750073.pdf,ord19750073.pdf,1975,45hill,ORD,541
John,Hill,John Hill,941,1/1/75,ORD-074,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1975/pdf/ord19750074.pdf,ord19750074.pdf,1975,45hill,ORD,542
John,Hill,John Hill,941,1/1/75,ORD-075,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1975/pdf/ord19750075.pdf,ord19750075.pdf,1975,45hill,ORD,543
John,Hill,John Hill,941,1/1/75,ORD-076,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1975/pdf/ord19750076.pdf,ord19750076.pdf,1975,45hill,ORD,544
John,Hill,John Hill,941,1/1/75,ORD-077,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1975/pdf/ord19750077.pdf,ord19750077.pdf,1975,45hill,ORD,545
John,Hill,John Hill,941,1/1/75,ORD-078,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1975/pdf/ord19750078.pdf,ord19750078.pdf,1975,45hill,ORD,546
John,Hill,John Hill,941,1/1/75,ORD-079,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1975/pdf/ord19750079.pdf,ord19750079.pdf,1975,45hill,ORD,547
John,Hill,John Hill,941,1/1/75,ORD-080,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1975/pdf/ord19750080.pdf,ord19750080.pdf,1975,45hill,ORD,548
John,Hill,John Hill,941,1/1/75,ORD-081,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1975/pdf/ord19750081.pdf,ord19750081.pdf,1975,45hill,ORD,549
John,Hill,John Hill,941,1/1/75,ORD-082,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1975/pdf/ord19750082.pdf,ord19750082.pdf,1975,45hill,ORD,550
John,Hill,John Hill,941,1/1/75,ORD-083,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1975/pdf/ord19750083.pdf,ord19750083.pdf,1975,45hill,ORD,551
John,Hill,John Hill,941,1/1/75,ORD-084,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1975/pdf/ord19750084.pdf,ord19750084.pdf,1975,45hill,ORD,552
John,Hill,John Hill,941,1/1/75,ORD-085,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1975/pdf/ord19750085.pdf,ord19750085.pdf,1975,45hill,ORD,553
John,Hill,John Hill,941,1/1/75,ORD-086,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1975/pdf/ord19750086.pdf,ord19750086.pdf,1975,45hill,ORD,554
John,Hill,John Hill,941,1/1/75,ORD-087,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1975/pdf/ord19750087.pdf,ord19750087.pdf,1975,45hill,ORD,555
John,Hill,John Hill,941,1/1/75,ORD-088,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1975/pdf/ord19750088.pdf,ord19750088.pdf,1975,45hill,ORD,556
John,Hill,John Hill,941,1/1/75,ORD-089,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1975/pdf/ord19750089.pdf,ord19750089.pdf,1975,45hill,ORD,557
John,Hill,John Hill,941,1/1/75,ORD-090,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1975/pdf/ord19750090.pdf,ord19750090.pdf,1975,45hill,ORD,558
John,Hill,John Hill,941,1/1/75,ORD-091,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1975/pdf/ord19750091.pdf,ord19750091.pdf,1975,45hill,ORD,559
John,Hill,John Hill,941,1/1/75,ORD-092,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1975/pdf/ord19750092.pdf,ord19750092.pdf,1975,45hill,ORD,560
John,Hill,John Hill,941,1/1/75,ORD-093,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1975/pdf/ord19750093.pdf,ord19750093.pdf,1975,45hill,ORD,561
John,Hill,John Hill,941,1/1/75,ORD-094,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1975/pdf/ord19750094.pdf,ord19750094.pdf,1975,45hill,ORD,562
John,Hill,John Hill,941,1/1/75,ORD-095,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1975/pdf/ord19750095.pdf,ord19750095.pdf,1975,45hill,ORD,563
John,Hill,John Hill,941,1/1/75,ORD-096,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1975/pdf/ord19750096.pdf,ord19750096.pdf,1975,45hill,ORD,564
John,Hill,John Hill,941,1/1/75,ORD-097,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1975/pdf/ord19750097.pdf,ord19750097.pdf,1975,45hill,ORD,565
John,Hill,John Hill,941,1/1/75,ORD-098,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1975/pdf/ord19750098.pdf,ord19750098.pdf,1975,45hill,ORD,566
John,Hill,John Hill,941,1/1/75,ORD-099,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1975/pdf/ord19750099.pdf,ord19750099.pdf,1975,45hill,ORD,567
John,Hill,John Hill,941,1/1/75,ORD-100,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1975/pdf/ord19750100.pdf,ord19750100.pdf,1975,45hill,ORD,568
John,Hill,John Hill,941,1/1/75,ORD-101,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1975/pdf/ord19750101.pdf,ord19750101.pdf,1975,45hill,ORD,569
John,Hill,John Hill,941,1/1/75,ORD-102,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1975/pdf/ord19750102.pdf,ord19750102.pdf,1975,45hill,ORD,570
John,Hill,John Hill,941,1/1/75,ORD-103,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1975/pdf/ord19750103.pdf,ord19750103.pdf,1975,45hill,ORD,571
John,Hill,John Hill,941,1/1/75,ORD-104,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1975/pdf/ord19750104.pdf,ord19750104.pdf,1975,45hill,ORD,572
John,Hill,John Hill,941,1/1/75,ORD-105,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1975/pdf/ord19750105.pdf,ord19750105.pdf,1975,45hill,ORD,573
John,Hill,John Hill,941,1/1/75,ORD-106,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1975/pdf/ord19750106.pdf,ord19750106.pdf,1975,45hill,ORD,574
John,Hill,John Hill,941,1/1/75,ORD-107,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1975/pdf/ord19750107.pdf,ord19750107.pdf,1975,45hill,ORD,575
John,Hill,John Hill,941,1/1/75,ORD-108,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1975/pdf/ord19750108.pdf,ord19750108.pdf,1975,45hill,ORD,576
John,Hill,John Hill,941,1/1/75,ORD-109,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1975/pdf/ord19750109.pdf,ord19750109.pdf,1975,45hill,ORD,577
John,Hill,John Hill,941,1/1/75,ORD-110,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1975/pdf/ord19750110.pdf,ord19750110.pdf,1975,45hill,ORD,578
John,Hill,John Hill,941,1/1/75,ORD-111,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1975/pdf/ord19750111.pdf,ord19750111.pdf,1975,45hill,ORD,579
John,Hill,John Hill,941,1/1/75,ORD-112,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1975/pdf/ord19750112.pdf,ord19750112.pdf,1975,45hill,ORD,580
John,Hill,John Hill,941,1/1/75,ORD-113,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1975/pdf/ord19750113.pdf,ord19750113.pdf,1975,45hill,ORD,581
John,Hill,John Hill,941,1/1/75,ORD-114,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1975/pdf/ord19750114.pdf,ord19750114.pdf,1975,45hill,ORD,582
John,Hill,John Hill,941,1/1/75,ORD-115,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1975/pdf/ord19750115.pdf,ord19750115.pdf,1975,45hill,ORD,583
John,Hill,John Hill,941,1/1/75,ORD-116,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1975/pdf/ord19750116.pdf,ord19750116.pdf,1975,45hill,ORD,584
John,Hill,John Hill,941,1/1/75,ORD-117,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1975/pdf/ord19750117.pdf,ord19750117.pdf,1975,45hill,ORD,585
John,Hill,John Hill,941,1/1/76,ORD-118,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1976/pdf/ord19760118.pdf,ord19760118.pdf,1976,45hill,ORD,586
John,Hill,John Hill,941,1/1/76,ORD-119,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1976/pdf/ord19760119.pdf,ord19760119.pdf,1976,45hill,ORD,587
John,Hill,John Hill,941,1/1/76,ORD-120,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1976/pdf/ord19760120.pdf,ord19760120.pdf,1976,45hill,ORD,588
John,Hill,John Hill,941,1/1/76,ORD-121,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1976/pdf/ord19760121.pdf,ord19760121.pdf,1976,45hill,ORD,589
John,Hill,John Hill,941,1/1/76,ORD-122,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1976/pdf/ord19760122.pdf,ord19760122.pdf,1976,45hill,ORD,590
John,Hill,John Hill,941,1/1/76,ORD-123,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1976/pdf/ord19760123.pdf,ord19760123.pdf,1976,45hill,ORD,591
John,Hill,John Hill,941,1/1/76,ORD-124,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1976/pdf/ord19760124.pdf,ord19760124.pdf,1976,45hill,ORD,592
John,Hill,John Hill,941,1/1/76,ORD-125,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1976/pdf/ord19760125.pdf,ord19760125.pdf,1976,45hill,ORD,593
John,Hill,John Hill,941,1/1/76,ORD-126,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1976/pdf/ord19760126.pdf,ord19760126.pdf,1976,45hill,ORD,594
John,Hill,John Hill,941,1/1/76,ORD-127,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1976/pdf/ord19760127.pdf,ord19760127.pdf,1976,45hill,ORD,595
John,Hill,John Hill,941,1/1/76,ORD-128,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1976/pdf/ord19760128.pdf,ord19760128.pdf,1976,45hill,ORD,596
John,Hill,John Hill,941,1/1/76,ORD-129,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1976/pdf/ord19760129.pdf,ord19760129.pdf,1976,45hill,ORD,597
John,Hill,John Hill,941,1/1/76,ORD-130,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1976/pdf/ord19760130.pdf,ord19760130.pdf,1976,45hill,ORD,598
John,Hill,John Hill,941,1/1/76,ORD-131,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1976/pdf/ord19760131.pdf,ord19760131.pdf,1976,45hill,ORD,599
John,Hill,John Hill,941,1/1/76,ORD-132,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1976/pdf/ord19760132.pdf,ord19760132.pdf,1976,45hill,ORD,600
John,Hill,John Hill,941,1/1/76,ORD-133,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1976/pdf/ord19760133.pdf,ord19760133.pdf,1976,45hill,ORD,601
John,Hill,John Hill,941,1/1/76,ORD-134,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1976/pdf/ord19760134.pdf,ord19760134.pdf,1976,45hill,ORD,602
John,Hill,John Hill,941,1/1/76,ORD-135,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1976/pdf/ord19760135.pdf,ord19760135.pdf,1976,45hill,ORD,603
John,Hill,John Hill,941,1/1/76,ORD-136,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1976/pdf/ord19760136.pdf,ord19760136.pdf,1976,45hill,ORD,604
John,Hill,John Hill,941,1/1/76,ORD-137,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1976/pdf/ord19760137.pdf,ord19760137.pdf,1976,45hill,ORD,605
John,Hill,John Hill,941,1/1/76,ORD-138,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1976/pdf/ord19760138.pdf,ord19760138.pdf,1976,45hill,ORD,606
John,Hill,John Hill,941,1/1/76,ORD-139,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1976/pdf/ord19760139.pdf,ord19760139.pdf,1976,45hill,ORD,607
John,Hill,John Hill,941,1/1/76,ORD-140,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1976/pdf/ord19760140.pdf,ord19760140.pdf,1976,45hill,ORD,608
John,Hill,John Hill,941,1/1/76,ORD-141,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1976/pdf/ord19760141.pdf,ord19760141.pdf,1976,45hill,ORD,609
John,Hill,John Hill,941,1/1/76,ORD-142,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1976/pdf/ord19760142.pdf,ord19760142.pdf,1976,45hill,ORD,610
John,Hill,John Hill,941,1/1/76,ORD-143,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1976/pdf/ord19760143.pdf,ord19760143.pdf,1976,45hill,ORD,611
John,Hill,John Hill,941,1/1/76,ORD-144,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1976/pdf/ord19760144.pdf,ord19760144.pdf,1976,45hill,ORD,612
John,Hill,John Hill,941,1/1/76,ORD-145,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1976/pdf/ord19760145.pdf,ord19760145.pdf,1976,45hill,ORD,613
John,Hill,John Hill,941,1/1/76,ORD-146,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1976/pdf/ord19760146.pdf,ord19760146.pdf,1976,45hill,ORD,614
John,Hill,John Hill,941,1/1/76,ORD-147,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1976/pdf/ord19760147.pdf,ord19760147.pdf,1976,45hill,ORD,615
John,Hill,John Hill,941,1/1/76,ORD-148,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1976/pdf/ord19760148.pdf,ord19760148.pdf,1976,45hill,ORD,616
John,Hill,John Hill,941,1/1/76,ORD-149,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1976/pdf/ord19760149.pdf,ord19760149.pdf,1976,45hill,ORD,617
John,Hill,John Hill,941,1/1/77,ORD-150,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1977/pdf/ord19770150.pdf,ord19770150.pdf,1977,45hill,ORD,618
John,Hill,John Hill,941,1/1/77,ORD-151,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1977/pdf/ord19770151.pdf,ord19770151.pdf,1977,45hill,ORD,619
John,Hill,John Hill,941,1/1/77,ORD-152,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1977/pdf/ord19770152.pdf,ord19770152.pdf,1977,45hill,ORD,620
John,Hill,John Hill,941,1/1/77,ORD-153,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1977/pdf/ord19770153.pdf,ord19770153.pdf,1977,45hill,ORD,621
John,Hill,John Hill,941,1/1/77,ORD-154,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1977/pdf/ord19770154.pdf,ord19770154.pdf,1977,45hill,ORD,622
John,Hill,John Hill,941,1/1/77,ORD-155,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1977/pdf/ord19770155.pdf,ord19770155.pdf,1977,45hill,ORD,623
John,Hill,John Hill,941,1/1/77,ORD-156,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1977/pdf/ord19770156.pdf,ord19770156.pdf,1977,45hill,ORD,624
John,Hill,John Hill,941,1/1/77,ORD-157,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1977/pdf/ord19770157.pdf,ord19770157.pdf,1977,45hill,ORD,625
John,Hill,John Hill,941,1/1/77,ORD-158,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1977/pdf/ord19770158.pdf,ord19770158.pdf,1977,45hill,ORD,626
John,Hill,John Hill,941,1/1/77,ORD-159,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1977/pdf/ord19770159.pdf,ord19770159.pdf,1977,45hill,ORD,627
John,Hill,John Hill,941,1/1/77,ORD-160,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1977/pdf/ord19770160.pdf,ord19770160.pdf,1977,45hill,ORD,628
John,Hill,John Hill,941,1/1/77,ORD-161,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1977/pdf/ord19770161.pdf,ord19770161.pdf,1977,45hill,ORD,629
John,Hill,John Hill,941,1/1/77,ORD-162,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1977/pdf/ord19770162.pdf,ord19770162.pdf,1977,45hill,ORD,630
John,Hill,John Hill,941,1/1/77,ORD-163,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1977/pdf/ord19770163.pdf,ord19770163.pdf,1977,45hill,ORD,631
John,Hill,John Hill,941,1/1/77,ORD-164,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1977/pdf/ord19770164.pdf,ord19770164.pdf,1977,45hill,ORD,632
John,Hill,John Hill,941,1/1/77,ORD-165,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1977/pdf/ord19770165.pdf,ord19770165.pdf,1977,45hill,ORD,633
John,Hill,John Hill,941,1/1/77,ORD-166,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1977/pdf/ord19770166.pdf,ord19770166.pdf,1977,45hill,ORD,634
John,Hill,John Hill,941,1/1/77,ORD-167,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1977/pdf/ord19770167.pdf,ord19770167.pdf,1977,45hill,ORD,635
John,Hill,John Hill,941,1/1/77,ORD-168,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1977/pdf/ord19770168.pdf,ord19770168.pdf,1977,45hill,ORD,636
John,Hill,John Hill,941,1/1/77,ORD-169,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1977/pdf/ord19770169.pdf,ord19770169.pdf,1977,45hill,ORD,637
John,Hill,John Hill,941,1/1/77,ORD-170,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1977/pdf/ord19770170.pdf,ord19770170.pdf,1977,45hill,ORD,638
John,Hill,John Hill,941,1/1/77,ORD-171,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1977/pdf/ord19770171.pdf,ord19770171.pdf,1977,45hill,ORD,639
John,Hill,John Hill,941,1/1/77,ORD-172,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1977/pdf/ord19770172.pdf,ord19770172.pdf,1977,45hill,ORD,640
John,Hill,John Hill,941,1/1/77,ORD-173,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1977/pdf/ord19770173.pdf,ord19770173.pdf,1977,45hill,ORD,641
John,Hill,John Hill,941,1/1/77,ORD-174,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1977/pdf/ord19770174.pdf,ord19770174.pdf,1977,45hill,ORD,642
John,Hill,John Hill,941,1/1/77,ORD-175,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1977/pdf/ord19770175.pdf,ord19770175.pdf,1977,45hill,ORD,643
John,Hill,John Hill,941,1/1/77,ORD-176,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1977/pdf/ord19770176.pdf,ord19770176.pdf,1977,45hill,ORD,644
John,Hill,John Hill,941,1/1/77,ORD-177,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1977/pdf/ord19770177.pdf,ord19770177.pdf,1977,45hill,ORD,645
John,Hill,John Hill,941,1/1/77,ORD-178,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1977/pdf/ord19770178.pdf,ord19770178.pdf,1977,45hill,ORD,646
John,Hill,John Hill,941,1/1/77,ORD-179,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1977/pdf/ord19770179.pdf,ord19770179.pdf,1977,45hill,ORD,647
John,Hill,John Hill,941,1/1/77,ORD-180,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1977/pdf/ord19770180.pdf,ord19770180.pdf,1977,45hill,ORD,648
John,Hill,John Hill,941,1/1/77,ORD-181,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1977/pdf/ord19770181.pdf,ord19770181.pdf,1977,45hill,ORD,649
John,Hill,John Hill,941,1/1/77,ORD-182,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1977/pdf/ord19770182.pdf,ord19770182.pdf,1977,45hill,ORD,650
John,Hill,John Hill,941,1/1/78,ORD-183,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1978/pdf/ord19780183.pdf,ord19780183.pdf,1978,45hill,ORD,651
John,Hill,John Hill,941,1/1/78,ORD-184,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1978/pdf/ord19780184.pdf,ord19780184.pdf,1978,45hill,ORD,652
John,Hill,John Hill,941,1/1/78,ORD-185,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1978/pdf/ord19780185.pdf,ord19780185.pdf,1978,45hill,ORD,653
John,Hill,John Hill,941,1/1/78,ORD-186,,https://www2.texasattorneygeneral.gov/opinions/openrecords/45hill/ord/1978/pdf/ord19780186.pdf,ord19780186.pdf,1978,45hill,ORD,654
